corp_code,corp_name,stock_code,ceo_nm,induty_code,adres,hm_url,est_dt,acc_mt,updated_at
01185566,휴엠앤씨,263920,이충모,33999,인천광역시 서구 원적로7번길 29 (주)에스엔피월드,humnc.com,20020625,12,2026-07-09T22:34:22
00924931,엔비알모션,0004V0,문두성,259,경상남도 밀양시 부북면 사포산단1길 35,www.nbr-motion.com,20110111,12,2026-07-09T22:34:23
00788737,이퓨쳐,134060,이기현,58111,서울특별시 송파구 중대로 113 전기회관 8층,-,20000121,12,2026-07-09T22:34:23
01584183,퀄리타스반도체,432720,김두호,26112,"경기도 성남시 분당구 성남대로331번길 8, 609호 &nbsp",q-semi.com,20170201,12,2026-07-09T22:34:23
00803425,코리아에프티,123410,"오원석, 김재산(각자 대표이사)",303,경기도 안성시 원곡면 섬바위길 23,www.kftec.com,20100224,12,2026-07-09T22:34:24
00180263,리더스코스메틱,016100,"김진구, 김진상(공동 대표이사)",172,서울특별시 광진구 능동로 90 더클래식 500 씨 404호,www.leaderscosmetics.com,19861224,12,2026-07-09T22:34:24
01902990,KB제32호스팩,0037T0,김세준,66199,서울특별시 영등포구 여의나루로 50,,20250317,12,2026-07-09T22:34:24
00340917,동원F&B,049770,김성용,108,서울특별시 서초구  마방로 68 (양재동) 동원산업빌딩,www.dongwonfnb.com,20001101,12,2026-07-09T22:34:25
00653194,앱토크롬,109960,김정출,467,경기도 성남시 중원구 둔촌대로 545 한라시그마밸리 B1(지하1층),www.aprogen-hng.com,19980212,12,2026-07-09T22:34:25
00888347,휴젤,145020,Doohyun Chang,211,강원특별자치도 춘천시 동내면 거두단지1길 23 -,www.hugel.co.kr,20011122,12,2026-07-09T22:34:25
00136165,스페코,013810,이열,29229,서울특별시 강남구 학동로 171 삼익빌딩 7층,www.speco.co.kr,19790207,12,2026-07-09T22:34:25
01436479,토마토시스템,393210,"조길주, 이강찬(각자 대표이사)",582,서울특별시 강남구 선릉로91길 10 -,tomatosystem.co.kr/,20001027,12,2026-07-09T22:34:26
01508855,블리츠웨이엔터테인먼트,369370,"최승원, 홍민기(각자 대표이사)",901,"서울특별시 강남구 논현로131길 35 (논현동, 리손빌)",http://blitzwayentertainment.com,20201020,12,2026-07-09T22:34:26
01511558,네오이뮨텍,950220,김태경,70130,"2400 Research Boulevard, Suite 250, Rockville, MD 20850",neoimmunetech.co.kr,20140129,12,2026-07-09T22:34:26
01555215,스마트레이더시스템,424960,김용환,272,서울특별시 강남구 봉은사로81길 7 -,www.smartradarsystem.com,20171016,12,2026-07-09T22:34:27
01575839,플라즈맵,405000,이윤철(단독 대표이사),27199,"경기도 성남시 분당구 대왕판교로 670 에이동 10층 1005호(삼평동, 판교테크노밸리 유스페이스2)",plasmapp.com/,20150331,12,2026-07-09T22:34:27
00141626,오리엔트바이오,002630,장재진,212,경기 성남시 중원구 상대원동 143-1,www.orientbio.co.kr/,19590416,03,2026-07-09T22:34:27
00158307,롯데하이마트,071840,남창희,47320,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,company.himart.co.kr,19870701,12,2026-07-09T22:34:28
00193328,수산인더스트리,126720,"한봉섭,정보윤(각자대표)",42311,충청남도 천안시 서북구 천일고3길 47,www.soosanind.co.kr,19830416,12,2026-07-09T22:34:28
00113207,대한전선,001440,송종민,28302,경기도 안양시 동안구 관양동 1746-2 대한스마트타워,www.taihan.com,19550221,12,2026-07-09T22:34:28
00896753,에코글로우,159910,송호길,204,경기도 파주시 문산읍 돈유2로 14-1 씨동,www.skinnskin.co.kr,20060619,12,2026-07-09T22:34:29
01201970,셀레스트라,352770,백서현,213,"경기도 수원시 영통구 대학4로 17 제 4층 416호(이의동, 에이스광교타워 1차)",www.clinomics.com,20110621,12,2026-07-09T22:34:29
01316236,효성화학,298000,이천석,201,서울특별시 서초구 반포대로 235,www.hyosungchemical.com,20180604,12,2026-07-09T22:34:29
00580667,S&K폴리텍,091340,이민형,2629,경기도 화성시 마도면 청원산단1길 69 -,www.snkpolytec.com,19991108,12,2026-07-09T22:34:30
00995993,DXVX,180400,"권규찬, 유건상 각자대표이사",729,"서울특별시 금천구 디지털로 173, 1003",www.dxvx.com,20010616,12,2026-07-09T22:34:30
00318662,CNT85,056730,이기주,411,"경기도 안양시 동안구 벌말로 126 10층 1004-2호 (관양동, 평촌오비즈타워)",www.cnt85.com  ,19961202,12,2026-07-09T22:34:30
00147772,정원엔시스,045510,한덕희,46510,서울특별시 강남구  도산대로1길 46 (신사동),www.zungwon.co.kr,19690627,12,2026-07-09T22:34:30
01706794,아이언디바이스,464500,박기태,26112,"서울시 강남구 강남대로 636 7층 (신사동, 두원빌딩)",www.irondevice.com/index.html,20080501,12,2026-07-09T22:34:31
00146454,일양약품,007570,정유석,212,경기도 용인시 기흥구  하갈로 110,www.ilyang.co.kr,19460701,12,2026-07-09T22:34:31
00302926,현대로템,064350,이용배,31910,경상남도 창원시 의창구  창원대로 488,www.hyundai-rotem.co.kr,19990701,12,2026-07-09T22:34:31
00141282,아이파크영창,001890,김병철,33201,인천광역시 서구 봉수대로 196 (가좌동),www.ycpiano.co.kr,19561103,12,2026-07-09T22:34:32
01265251,압타머사이언스,291650,정집훈,701,"경기도 성남시 분당구 판교로228번길 15 3동 301호(삼평동, 판교세븐벤처밸리1)",www.aptsci.com,20110401,12,2026-07-09T22:34:32
00360142,아이마켓코리아,122900,김학재,46800,서울특별시 강남구 삼성로 511 아이콘 삼성,www.imarketkorea.com,20001208,12,2026-07-09T22:34:32
01670675,유안타제10호기업인수목적,435380,고민호,661,"서울특별시 영등포구 국제금융로 39 여의도동, 앵커원",,20220608,12,2026-07-09T22:34:33
00605124,알파칩스,117670,윤석원,2611,"경기도 성남시 분당구 판교역로 225-12 2층, 3층, 4층 (삼평동 671, 제테마)",www.alpha-holdings.co.kr,20021101,12,2026-07-09T22:34:33
00144012,원풍,008370,"서승민,이문희(공동대표)",22212,서울특별시 강서구 공항대로 343 원풍빌딩 9층,www.wonpoong.co.kr,19730106,12,2026-07-09T22:34:33
01138364,더핑크퐁컴퍼니,403850,김민석,591,서울특별시 서초구 명달로 94,www.pinkfongcompany.com,20100526,12,2026-07-09T22:34:34
00130772,SBS,034120,방문신,60210,서울특별시 양천구  목동서로 161,www.sbs.co.kr,19901114,12,2026-07-09T22:34:34
00110307,대선조선,031990,권민철,3111,부산광역시 사하구 감천항로 454 (다대동),www.daesuns.co.kr,19451225,12,2026-07-09T22:34:34
01573284,코닉오토메이션,391710,김혁,292,경기도 화성시 동탄산단9길 23-12 경기도 화성시 동탄산단9길 23-12 8층(방교동),,20210609,12,2026-07-09T22:34:34
00392691,포니링크,064800,황정일,474,"서울특별시 영등포구 영등포로 272 (영등포동3가, 젬백스링크타워) -",www.gemvaxlink.com,20000406,12,2026-07-09T22:34:35
01026157,쏘카,403550,박재욱,76110,제주특별자치도 제주시 공항서로 141 (도두이동),www.socarcorp.kr,20111031,12,2026-07-09T22:34:35
01700374,하나27호기업인수목적,448370,김철우,66199,서울특별시 영등포구 의사당대로 82,,20221024,12,2026-07-09T22:34:35
01786958,큐리오시스,494120,윤호영,273,"서울특별시 강남구 테헤란로38길 10, 4층",www.curiosis.com,20150122,12,2026-07-09T22:34:36
01203659,이뮨온시아,424870,김흥태,70113,경기도 용인시 기흥구 탑실로35번길 25,www.immuneoncia.com/immun/,20160901,12,2026-07-09T22:34:36
01705625,하이제8호기업인수목적,450050,홍승표,66199,서울특별시 영등포구 여의대로 66,,20221121,12,2026-07-09T22:34:36
00124106,부산은행,005280,김성주,64121,"부산광역시 남구 문현금융로 30 (문현동, 부산은행본점)",www.busanbank.co.kr,19671010,12,2026-07-09T22:34:37
00117230,TYM,002900,"김희용, 김소원",29210,서울특별시 용산구 장문로 52 동빙고동,tym.world,19600201,12,2026-07-09T22:34:37
00147152,유니크,011320,"안영구, 안재범",303,경상남도 김해시  진영읍 서부로179번길 90 (주)유니크,www.unick.co.kr,19760421,12,2026-07-09T22:34:37
00153393,태광산업,003240,"이부의, 정인철(공동 대표이사)",20501,서울특별시 중구  동호로 310 (장충동2가),www.taekwang.co.kr,19610915,12,2026-07-09T22:34:38
00366942,미코,059090,"전선규, 이석윤 (각자대표)",261,경기도 안성시 대덕면 모산로 53 -,www.mico.kr,19990716,12,2026-07-09T22:34:38
00369569,비케이홀딩스,050090,"홍석규, 홍정화(각자 대표이사)",713,경상북도 구미시 산동읍 신당2로 23 골든프라자 제1동 3층,bkholdings.kr,20000617,12,2026-07-09T22:34:38
00173795,신흥,004080,문현기,4659,서울특별시 중구 청파로 450  (중림동) 신흥빌딩 8층 재경팀,www.shinhung.co.kr,19641113,12,2026-07-09T22:34:38
00762377,씨앗,103660,김환기,204,광주광역시 광산구 평동산단로169번길 40(월전동),www.ciaat.net,20060412,12,2026-07-09T22:34:39
01251595,압타바이오,293780,이수진,70113,"경기도 용인시 기흥구 흥덕1로 13 타워동 30층(영덕동, 흥덕아이티밸리)",www.aptabio.com,20090724,12,2026-07-09T22:34:39
01507722,켈스,402420,이동호,27199,"경기도 군포시 공단로140번길 52 1204호(당정동, 에이스하이테크시티군포)",www.thecalth.com/,20180313,12,2026-07-09T22:34:39
01869710,인벤테라,0007J0,신태현,70113,"서울특별시 서초구 서초대로 111 2층(방배동, JS빌딩)",inventera.kr,20181102,12,2026-07-09T22:34:40
00609315,멜파스,096640,오상운,2629,"경기도 용인시 기흥구 기흥로 58 비동 1202호 (구갈동, 기흥아이씨티밸리에스케이브이원)",www.melfas.com,20000202,12,2026-07-09T22:34:40
00681249,씨유메디칼,115480,김형수,27112,강원도 원주시  문막읍 동화공단로 130-1,www.cu911.com,20011213,12,2026-07-09T22:34:40
00620868,아이티센글로벌,124500,강진모,62021,"경기도 과천시 과천대로12길 117 제E동(갈현동, 과천펜타원)",www.itcen.co.kr,20050510,12,2026-07-09T22:34:41
00122728,범양사,002480,이정식,13213,서울특별시 용산구 장문로6길 12 범양빌딩 5층 (주)범양사,www.pumyang.co.kr,19580904,12,2026-07-09T22:34:41
00506294,가비아,079940,"김홍국, 원종홍 (공동대표이사)",58221,"경기도 과천시 과천대로7나길 34 4~6층 (갈현동, 가비아 앳)",www.gabia.com,19990921,12,2026-07-09T22:34:41
00923792,내츄럴엔도텍,168330,김희도,70111,"경기도 성남시 분당구 판교로 255 번길 58, 에이동 301호",www.naturalendo.com,20010531,12,2026-07-09T22:34:42
01429840,아이티아이즈,372800,이성남,58221,"서울특별시 영등포구 은행로 37, 5층",www.iteyes.co.kr/,20120807,12,2026-07-09T22:34:42
00164362,행남사,008800,김대홍,108,전남 목포시 고하대로 795(연산동),www.haengnamsa.kr,19730514,12,2026-07-09T22:34:42
00493325,에이엘티,172670,천병태,2612,충청북도 청주시 흥덕구 옥산면 과학산업1로 82-19 &nbsp,alt-s.kr,20030723,12,2026-07-09T22:34:43
00267942,큐캐피탈,016600,황희연,649,서울특별시 강남구 테헤란로 30611층(역삼동. 카이트타워),www.qcapital.co.kr,19821217,12,2026-07-09T22:34:43
00535746,컴투스홀딩스,063080,정철호,582,서울특별시 금천구 가산디지털1로 131 에이동 4층,holdings.com2us.com/,20000110,12,2026-07-09T22:34:43
00261054,EG,037370,"박지만,제영태 각자대표이사",201,전라남도 광양시 명당3길 118 -,www.egcorp.co.kr,19870515,12,2026-07-09T22:34:44
00145686,이화산업,000760,홍성우,467,서울특별시 중구 삼일대로 299 (충무로2가),www.rifa.co.kr,19500329,12,2026-07-09T22:34:44
00400857,에이블씨엔씨,078520,신유정,20423,"서울특별시 중구 남대문로 78 7층(명동1가, 타임워크명동빌딩)",www.able-cnc.com,20000107,12,2026-07-09T22:34:44
00151863,청호ICT,012600,조중환 대표이사,29180,경기도 김포시 양촌읍 황금1로 185 3층,www.chunghoict.com,19771013,12,2026-07-09T22:34:45
00127802,삼익THK,004380,"진영환, 류영수",29141,대구광역시 달서구  성서동로 163,www.samickthk.co.kr,19651005,12,2026-07-09T22:34:45
00149947,JW중외제약,001060,"대표이사 신영섭, 함은경(각자 대표이사)",212,경기도 과천시 과천대로7길 38 -,www.jw-pharma.co.kr,19450808,12,2026-07-09T22:34:45
01562589,LX홀딩스,383800,"구본준, 노진서",64992,서울특별시 종로구 새문안로 58 LG광화문빌딩,www.lxholdings.co.kr,20210503,12,2026-07-09T22:34:45
01194607,비츠로넥스텍,488900,이병호,31322,경기도 안산시 단원구 장자골로 11,www.vitzronextech.com,20160830,12,2026-07-09T22:34:46
00120906,에스아이리소스,065420,최봉진,204,서울특별시 마포구 마포대로 45 4층(일진빌딩),www.siresource.co.kr,19870821,12,2026-07-09T22:34:46
00399694,SOOP,067160,"최영우, 이민원",582,"경기도 성남시 분당구  판교로228번길 15 판교7벤처밸리3 1단지 2동 201, 901호",corp.afreecatv.com,19960422,12,2026-07-09T22:34:46
01719105,신한제11호기업인수목적,452980,오정훈,66199,서울특별시 영등포구 의사당대로 96 티피타워 32F,,20230203,12,2026-07-09T22:34:47
00158024,KBI메탈,024840,김병제,242,대구광역시 달성군 논공읍 논공로87길 88 갑을메탈 대구공장,www.kbimetal.co.kr,19870225,12,2026-07-09T22:34:47
00173449,빌리언스,044480,박종진,901,충청북도 증평군  증평읍 광장로 473-3 (주)유니더스,www.unidusok.com,19730523,12,2026-07-09T22:34:47
00256502,에이텍,045660,"신승영, 김형철(각자대표)",291,"경기도 성남시 분당구 판교로 289 (삼평동, 에이텍빌딩)",www.atec.kr,19930630,12,2026-07-09T22:34:48
00271501,코아시아,045970,이희준 (단독대표),262,인천광역시 남동구  남동서로 193 (주)비에스이홀딩스,www.coasiacorp.co.kr,19930525,12,2026-07-09T22:34:48
00145163,파미셀,005690,김현수,262,"서울특별시 강남구 언주로 874 (신사동, 쌍봉빌딩 7층)",www.pharmicell.com,19680820,12,2026-07-09T22:34:48
00276083,피노,033790,주종완,282,경기도 안양시 동안구 부림로 17041-13,www.finoes.co.kr,19900209,12,2026-07-09T22:34:49
00152385,에이프로젠,007460,김재섭,212,"경기도 성남시 중원구 둔촌대로 545 경기도 성남시 중원구 둔촌대로545, 비1층 (상대원동, 한라시그마밸리)",www.aprogen.com,19711115,12,2026-07-09T22:34:49
00305570,코스리거글로벌,043710,이재규,467,"서울특별시 구로구 디지털로 243 709호(구로동, 지하이시티)",www.seouleaguer.net,19910302,12,2026-07-09T22:34:49
00357607,케이피티유,054410,박준영,474,경기도 화성시 정남면 괘랑2길 1,www.kpt4u.com,19950809,12,2026-07-09T22:34:50
00261443,NC,036570,"김택진, 박병무 (공동대표이사)",582,경기도 성남시 분당구 대왕판교로644번길 12 엔씨알앤디센터,www.nc.com,19970311,12,2026-07-09T22:34:50
00371740,디티씨,066670,박윤민,681,충청남도 천안시 서북구 3공단6로 86-9 (주)디스플레이테크 천안공장,www.dtccorp.co.kr,19980804,12,2026-07-09T22:34:50
00404941,한텍,098070,김강식,251,울산광역시 울주군 온산읍 연자로 51,hantechltd.com,19981009,12,2026-07-09T22:34:50
00409964,하이텍팜,106190,차현준,211,충청북도 충주시 대소원면 첨단산업6로 12 (주)하이텍팜,www.htpharm.com,19980901,12,2026-07-09T22:34:51
00530413,더코디,224060,최현준,262,충청남도 천안시 서북구 백석공단2길 62,www.thecodi.kr,19990727,12,2026-07-09T22:34:51
01041828,JTC,950170,야마모토 후미야,471,(160-0017) 도쿄도 신주쿠구 사몬쵸 2-6 와코빌딩 6F -,www.groupjtc.com/korean/,19940317,02,2026-07-09T22:34:51
00107224,남선알미늄,008350,"조현기, 정순원, 김제욱(각자대표)",24222,대구광역시 달성군  논공읍 논공중앙로 288,www.namsun.co.kr,19730104,12,2026-07-09T22:34:52
00117629,KBI동양철관,008970,이곽우,2413,충청남도 천안시 동남구  풍세면 풍세로 515 동양철관(주),www.dysp.co.kr,19730628,12,2026-07-09T22:34:52
00174527,HS화성,002460,"이종원,임기영",41112,대구광역시 수성구  동대구로 111,www.hwasung.com,19580901,12,2026-07-09T22:34:52
00307037,더스텔라,065310,김천환,15129,서울특별시 강남구 논현로105길 48 나실빌딩 5층,www.minimumcollection.co.kr,19900615,12,2026-07-09T22:34:53
01696275,하나26호기업인수목적,446750,김상규,661,서울특별시 영등포구 의사당대로 82,,20221006,12,2026-07-09T22:34:53
00160010,한국큐빅,021650,오봉균,2229,경기도 안산시 단원구 첨단로245번길 58 성곡동 679-1번지,www.cubic.co.kr,19890513,12,2026-07-09T22:34:53
01221752,지에프씨생명과학,388610,강희철,20495,경기도 화성시 동탄순환대로 823 17층,www.gfcos.co.kr/,20020618,12,2026-07-09T22:34:54
01504211,라메디텍,462510,최종석,2711,"서울특별시 금천구 벚꽃로 234 제 10층 제1002호, 제17층 제1701호,1702호, 1704호 (가산동,에이스하이엔드",https://www.lameditech.com/,20120113,12,2026-07-09T22:34:54
00108135,녹십자홀딩스,005250,"허일섭, 허용준",715,경기 용인시 구성읍 동백리 (주)녹십자 303,www.gccorp.com,19671005,12,2026-07-09T22:34:55
00411808,제이오,418550,강득주,721,"인천광역시 연수구 송도과학로 56 2214호(송도동, 송도테크노파크비티센터)",www.jeio.co.kr/,19941128,12,2026-07-09T22:34:55
00125530,삼립,005610,"도세호, 정인호 (각자 대표이사)",108,경기도 시흥시 공단1대로 101,www.spcsamlip.co.kr,19680628,12,2026-07-09T22:34:55
01964246,키움히어로제2호스팩,0131D0,박정근,66199,서울특별시 영등포구 의사당대로 96 TP Tower,,20251031,12,2026-07-09T22:34:56
00129679,녹십자,006280,허은철,212,경기도 용인시 기흥구  이현로30번길 107(보정동),www.gcbiopharma.com,19691101,12,2026-07-09T22:34:56
00991225,더콘텐츠온,302920,김상윤,59130,"서울특별시 강남구 테헤란로 322서관 1410~1412호(역삼동, 한신인터밸리24)",www.tcokr.com,20121206,12,2026-07-09T22:34:56
00407036,선바이오,067370,노광,212,인천광역시 남동구 은봉로 129 -,www.sunbio.com,19970610,12,2026-07-09T22:34:56
01315042,시선AI,340810,남운성,58221,서울특별시 강남구 테헤란로22길 12,http://www.cubox.ai,20100531,12,2026-07-09T22:34:57
00541437,코렌텍,104540,현동욱,27112,충청남도 천안시 서북구 입장면 영산홍1길 12,www.corentec.com,20000530,12,2026-07-09T22:34:57
00585608,커넥트웨이브,119860,김정남,58221,"서울특별시 금천구 벚꽃로 298 17층 (가산동, 대륭포스트타워 6차)",https://connectwave.co.kr/,20020621,12,2026-07-09T22:34:57
00162063,한신공영,004960,"최문규,전재식(각자 대표이사)",41112,경기도 용인시 처인구  백암면 덕평로 82,www.hanshinc.com,19670224,12,2026-07-09T22:34:58
00554352,아이큐어,175250,이영석,204,서울특별시 강남구 봉은사로104길 10 7층,icure.co.kr,20000529,12,2026-07-09T22:34:58
01622720,KB스타리츠,432320,김형윤,68112,"서울특별시 영등포구 국제금융로 10, 41층",www.kbstarreit.com,20220208,01,2026-07-09T22:34:58
00619640,에코앤드림,101360,김민용,282,충청북도 청주시 흥덕구 직지대로409번길 37,www.endss.com,20040916,12,2026-07-09T22:34:59
00907013,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),152550,한국투자리얼에셋운용,642,서울특별시 영등포구 국제금융로2길 28 18층(여의도동),,20110802,03,2026-07-09T22:34:59
00366517,KC산업,112190,오세원,412,경기도 여주시 가남읍 가남로 465,www.kccond.co.kr,19951221,12,2026-07-09T22:34:59
00787057,휴맥스,115160,정창수,465,경기도 용인시 처인구  영문로 2,kr.humaxdigital.com,20091005,12,2026-07-09T22:35:00
00813389,베셀,177350,권현기,222,경기도 수원시 권선구 서수원로99번길 20 ㈜베셀,www.vessel21.com,20040617,12,2026-07-09T22:35:00
00842619,리가켐바이오,141080,박세진,70113,대전광역시 유성구 국제과학10로 10 (주)레고켐 바이오사이언스,www.ligachembio.com,20060502,12,2026-07-09T22:35:01
01116502,아티스트컴퍼니,321820,황경주,901,서울특별시 강남구 도산대로 430 3층(청담동),www.widerplanet.com,20100717,12,2026-07-09T22:35:01
01276901,엔피,291230,"백승업, 최지훈",759,서울특별시 강남구 도산대로 128 8층,www.npinc.co.kr/,20180206,12,2026-07-09T22:35:01
01381391,에스피소프트,443670,이은재,620,"경기도 과천시 과천대로7나길 34 3층(갈현동, 가비아@)",www.spsoft.co.kr,20130128,12,2026-07-09T22:35:01
01445024,한패스,408470,이근주,64999,"서울특별시 성동구 아차산로 92 4층(성수동2가, S TOWER)",hanpass.com,20170203,12,2026-07-09T22:35:02
00115694,DB증권,016610,곽봉석,66121,서울특별시 영등포구 국제금융로8길 32 동부증권빌딩,dbsec.co.kr,19821220,12,2026-07-09T22:35:02
00138242,KG모빌리티,003620,"곽재선, 황기영 (각자대표이사)",301,경기도 평택시  동삭로 455-12,www.kg-mobility.com,19621206,12,2026-07-09T22:35:02
01299106,우듬지팜,403490,김호연,103,충청남도 부여군 규암면 흥수로 698,www.wdgfarm.com,20110518,12,2026-07-09T22:35:03
01513699,포바이포,389140,윤준호,59113,"서울특별시 서초구 강남대로 479 신논현타워, 12층, 13층, 14층",4by4inc.com,20170830,12,2026-07-09T22:35:03
00244455,케이티앤지,033780,방경만,12000,대전광역시 대덕구 벚꽃길 71 주식회사 케이티앤지,www.ktng.com,19870401,12,2026-07-09T22:35:03
01028164,광주은행,192530,정일선,64121,광주광역시 동구 제봉로 225,www.kjbank.com,20140508,12,2026-07-09T22:35:04
00867849,오파스넷,173130,장수현,62021,"서울특별시 강남구 테헤란로 512 , 10층(대치동, 신안빌딩)",www.opasnet.co.kr,20041025,12,2026-07-09T22:35:04
00255619,강원랜드,035250,남한규,91249,강원도 정선군 사북읍 하이원길 265 강원랜드,kangwonland.high1.com ,19980629,12,2026-07-09T22:35:04
00525679,차바이오텍,085660,차원태,211,서울특별시 강남구 도산대로 442 청담동 피엔폴루스 3층,www.chabio.com,20021105,12,2026-07-09T22:35:05
01053540,퓨쳐켐,220100,지대윤,212,서울특별시 성동구 성수일로10길 26 하우스디세종타워 1802호 (성수동2가),www.futurechem.co.kr,20010813,12,2026-07-09T22:35:05
01706819,유안타제14호기업인수목적,450940,엄수열,66199,"서울특별시 영등포구 국제금융로 39 여의도동, 앵커원",,20221209,12,2026-07-09T22:35:05
01229240,가이아코퍼레이션,296520,"나원석, 박보선",46499,경기도 용인시 기흥구 동백죽전대로175번길 63층(중동),gaiabiz.co.kr/,20100818,12,2026-07-09T22:35:06
00356802,큐렉소,060280,이재준,47812,"서울특별시 송파구 위례순환로 480 케이알산업빌딩 3, 4층(장지동)",www.curexo.com,19920229,12,2026-07-09T22:35:06
01035678,링크드,193250,민용재,2629,"서울특별시 강남구 테헤란로78길 16 1001호(대치동, 노벨빌딩)",linkedseoul.com,20040521,12,2026-07-09T22:35:06
01049422,썸에이지,208640,정기홍,582,"경기도 성남시 분당구 황새울로 246 B동 6층(수내동, 도담빌딩)",www.thumbage.co.kr,20141023,12,2026-07-09T22:35:06
00107598,남양유업,003920,김승언(대표집행임원),104,서울특별시 강남구 도산대로 240 1964빌딩,www.namyangi.com,19640313,12,2026-07-09T22:35:07
01236532,와이즈버즈,273060,"김종원, 최호준(각자 대표이사)",713,경기도 성남시 수정구 금토로 69 다우디지털스퀘어 5층,www.wisebirds.co,20170601,12,2026-07-09T22:35:07
00302078,엠피씨플러스,050540,조성완,75991,서울특별시 중구 소월로2길 30 남산트라팰리스 12층,www.mpc.co.kr,19910724,12,2026-07-09T22:35:07
00298270,안랩,053800,강석균,58221,경기도 성남시 분당구  판교역로 220,www.ahnlab.com,19950318,12,2026-07-09T22:35:08
00105873,LG디스플레이,034220,정철동,2621,서울특별시 영등포구 여의대로 128 LG트윈타워 (동관 12층),www.lgdisplay.com,19850228,12,2026-07-09T22:35:08
00117267,동양생명,082640,성대규,65110,서울특별시 종로구 종로 33 (청진동),www.myangel.co.kr,19890701,12,2026-07-09T22:35:08
00367482,빛과전자,069540,"김민호, 배기복(각자대표)",264,대전광역시 대덕구 문평동로 68,www.lightron.co.kr,19981027,12,2026-07-09T22:35:09
00876865,네오오토,212560,"정현철, 김선현(각자대표이사)",303,"서울특별시 종로구 새문안로5길 19 6층(당주동, 로얄빌딩)",www.neooto.kr,20100106,12,2026-07-09T22:35:09
01702017,유니드비티플러스,446070,한상준,16102,"서울특별시 중구 서소문로 50 6층(중림동, 센트럴플레이스)",www.unidbtplus.co.kr,20221102,12,2026-07-09T22:35:09
00141404,블루산업개발,006740,권혁범,172,경기도 평택시 진위면 서탄로 9,www.yp21.co.kr,19700718,12,2026-07-09T22:35:10
00164876,케이비증권,003450,"강진두, 이홍구",66121,"서울특별시 영등포구 여의나루로 50 (여의도동, 한국교직원공제회관)",www.kbsec.com,19620601,12,2026-07-09T22:35:10
00111218,KD,044180,안태일,411,경기도 성남시 수정구 위례광장로 19 (창곡동562) 아이페리온 707호,kdcon.co.kr,19740806,12,2026-07-09T22:35:10
01223219,에이에프더블류,312610,김명훈,242,대구광역시 달성군 구지면 국가산단대로33길 270 -,www.asanfw.com,19980916,12,2026-07-09T22:35:11
01227039,파라택시스코리아,288330,Andrew Kim,739,"경기도 성남시 분당구 판교로 255번길 58, 303호 (삼평동, 씨즈타워)",www.bridgebiorx.com,20150917,12,2026-07-09T22:35:11
00479705,케스피온,079190,LLOYD YEONSU LEE,26422,"인천광역시 남동구 은봉로 114번길 27 논현동, 52블럭 4로트",www.kespion.co.kr,19980601,12,2026-07-09T22:35:11
01724417,하나29호기업인수목적,454640,윤경순,66199,서울특별시 영등포구 의사당대로 82,,20230306,12,2026-07-09T22:35:11
01042650,큐리언트,115180,남기연,70113,"경기도 성남시 분당구 판교로 242, C동 8층",www.qurient.com,20080702,12,2026-07-09T22:35:12
00523176,광동헬스바이오,086220,정 화 영,108,충청북도 청원군 오창읍 양청송대길 39(송대리),www.kdhealthbio.com,19921214,12,2026-07-09T22:35:12
00126362,삼성SDI,006400,최주선,28202,경기도 용인시 기흥구  공세로 150-20,www.samsungsdi.co.kr,19700120,12,2026-07-09T22:35:12
00787376,대성에너지,117580,대표이사 김영훈 대표이사 박문희,35200,대구광역시 중구 명덕로 85 (남산동),www.daesungenergy.com,20091001,12,2026-07-09T22:35:13
01573336,토모큐브,475960,박용근,27309,대전광역시 유성구 죽동로 141 2층,www.tomocube.com,20150824,12,2026-07-09T22:35:13
01875146,신한제16호스팩,496070,김종환,661,서울특별시 영등포구 의사당대로 96,,20241015,12,2026-07-09T22:35:13
01089350,켐트로스,220260,이동훈,204,경기도 안산시 단원구 능안로 7 -,chemtros.com,20150514,12,2026-07-09T22:35:14
01359815,한울반도체,320000,김백산,292,경기도 군포시 고산로 166 104동 1001호,www.wintec.co.kr,20190305,12,2026-07-09T22:35:14
00815369,에스제이엠,123700,김휘중 (단독 대표이사),303,경기도 안산시 단원구  별망로459번길 20 (주)에스제이엠,-,20100504,12,2026-07-09T22:35:14
00136642,에스유앤피,019590,심성보(SHIM SUNG BO),64209,서울특별시 강남구 테헤란로82길 14 청풍빌딩 6층,www.m-vc.co.kr,19861202,12,2026-07-09T22:35:15
01020843,원익피앤이,217820,"이기채, 안희은 (각자대표이사)",292,경기도 수원시 권선구 산업로 185 (주)원익피앤이,www.wonikpne.com,19991110,12,2026-07-09T22:35:15
01669794,아이엘로보틱스,403810,지정석,262,제주특별자치도 제주시 신대로 145,www.conus.kr/,20110117,12,2026-07-09T22:35:15
00126308,삼성E&A,028050,남궁홍,72129,서울특별시 강동구 상일동 500 삼성 GEC,www.samsungena.com,19781019,12,2026-07-09T22:35:16
00121543,무학,033920,"최낙준, 최재호(각자 대표이사)",11122,경상남도 창원시 마산회원구  봉암공단2길 6,www.muhak.co.kr,19730919,12,2026-07-09T22:35:16
00336297,고려신용정보,049720,윤태훈,75993,"서울특별시 서초구 서초대로 353 (서초동, 유니온타워)",www.koreaci.co.kr,19910627,12,2026-07-09T22:35:16
