corp_code,corp_name,year,report_code,fs_div,account_nm,amount
00298447,아모텍,2024,11011,CFS,유동자산,160793952989
00298447,아모텍,2024,11011,CFS,비유동자산,194976391723
00298447,아모텍,2024,11011,CFS,현금및현금성자산,26830890936
00298447,아모텍,2024,11011,CFS,재고자산,75479866820
00298447,아모텍,2024,11011,CFS,유형자산,125381767932
00298447,아모텍,2024,11011,CFS,유동부채,168385407504
00298447,아모텍,2024,11011,CFS,비유동부채,38181153869
00298447,아모텍,2024,11011,CFS,이익잉여금,89320158866
00298447,아모텍,2024,11011,CFS,판매비와 관리비,32729735821
00298447,아모텍,2023,11011,CFS,유동자산,177562473171
00298447,아모텍,2023,11011,CFS,비유동자산,198443246242
00298447,아모텍,2023,11011,CFS,현금및현금성자산,28712412708
00298447,아모텍,2023,11011,CFS,재고자산,91130262349
00298447,아모텍,2023,11011,CFS,유형자산,136497369490
00298447,아모텍,2023,11011,CFS,유동부채,186888381695
00298447,아모텍,2023,11011,CFS,비유동부채,24160498439
00298447,아모텍,2023,11011,CFS,이익잉여금,109932868671
00298447,아모텍,2023,11011,CFS,판매비와 관리비,32492155505
00298447,아모텍,2022,11011,CFS,유동자산,185975200969
00298447,아모텍,2022,11011,CFS,비유동자산,198017148116
00298447,아모텍,2022,11011,CFS,현금및현금성자산,41113767550
00298447,아모텍,2022,11011,CFS,재고자산,81188255225
00298447,아모텍,2022,11011,CFS,유형자산,135943510848
00298447,아모텍,2022,11011,CFS,유동부채,162417858951
00298447,아모텍,2022,11011,CFS,비유동부채,44821367053
00298447,아모텍,2022,11011,CFS,이익잉여금,118347110158
00298447,아모텍,2022,11011,CFS,판매비와 관리비,32904750619
00298447,아모텍,2021,11011,CFS,유동자산,194041673298
00298447,아모텍,2021,11011,CFS,비유동자산,225491808999
00298447,아모텍,2021,11011,CFS,현금및현금성자산,61284668362
00298447,아모텍,2021,11011,CFS,재고자산,78765079947
00298447,아모텍,2021,11011,CFS,유형자산,159154533315
00298447,아모텍,2021,11011,CFS,유동부채,163865936767
00298447,아모텍,2021,11011,CFS,비유동부채,70304695229
00298447,아모텍,2021,11011,CFS,이익잉여금,126405328718
00298447,아모텍,2021,11011,CFS,판매비와 관리비,38479899927
00298447,아모텍,2025,11011,OFS,유동자산,127841545005
00298447,아모텍,2025,11011,OFS,비유동자산,244040534050
00298447,아모텍,2025,11011,OFS,현금및현금성자산,21512723635
00298447,아모텍,2025,11011,OFS,재고자산,59706409709
00298447,아모텍,2025,11011,OFS,유형자산,75297999771
00298447,아모텍,2025,11011,OFS,유동부채,157273355215
00298447,아모텍,2025,11011,OFS,비유동부채,51108724928
00298447,아모텍,2025,11011,OFS,이익잉여금,114359428186
00298447,아모텍,2025,11011,OFS,판매비와 관리비,29549137781
00298447,아모텍,2024,11011,OFS,유동자산,141167458002
00298447,아모텍,2024,11011,OFS,비유동자산,236766959120
00298447,아모텍,2024,11011,OFS,현금및현금성자산,18468281306
00298447,아모텍,2024,11011,OFS,재고자산,65703508058
00298447,아모텍,2024,11011,OFS,유형자산,83504787081
00298447,아모텍,2024,11011,OFS,유동부채,163593671520
00298447,아모텍,2024,11011,OFS,비유동부채,51522285837
00298447,아모텍,2024,11011,OFS,이익잉여금,113733084720
00298447,아모텍,2024,11011,OFS,판매비와 관리비,29144760510
00298447,아모텍,2023,11011,OFS,유동자산,158181473278
00298447,아모텍,2023,11011,OFS,비유동자산,251605429067
00298447,아모텍,2023,11011,OFS,현금및현금성자산,25525609073
00298447,아모텍,2023,11011,OFS,재고자산,81553141017
00298447,아모텍,2023,11011,OFS,유형자산,92510052947
00298447,아모텍,2023,11011,OFS,유동부채,183354962103
00298447,아모텍,2023,11011,OFS,비유동부채,34742454105
00298447,아모텍,2023,11011,OFS,이익잉여금,142614325598
00298447,아모텍,2023,11011,OFS,판매비와 관리비,26927682000
00298447,아모텍,2022,11011,OFS,유동자산,173090618662
00298447,아모텍,2022,11011,OFS,비유동자산,246250062084
00298447,아모텍,2022,11011,OFS,현금및현금성자산,37352516790
00298447,아모텍,2022,11011,OFS,재고자산,72404173763
00298447,아모텍,2022,11011,OFS,유형자산,93040441155
00298447,아모텍,2022,11011,OFS,유동부채,160096355992
00298447,아모텍,2022,11011,OFS,비유동부채,53809770919
00298447,아모텍,2022,11011,OFS,이익잉여금,156263907869
00298447,아모텍,2022,11011,OFS,판매비와 관리비,27106350294
00298447,아모텍,2021,11011,OFS,유동자산,164952715671
00298447,아모텍,2021,11011,OFS,비유동자산,281567671303
00298447,아모텍,2021,11011,OFS,현금및현금성자산,52726607198
00298447,아모텍,2021,11011,OFS,재고자산,66003189883
00298447,아모텍,2021,11011,OFS,유형자산,115803113987
00298447,아모텍,2021,11011,OFS,유동부채,161903345857
00298447,아모텍,2021,11011,OFS,비유동부채,79662424377
00298447,아모텍,2021,11011,OFS,이익잉여금,155818314371
00298447,아모텍,2021,11011,OFS,판매비와 관리비,33417399455
